station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,route
41090,Monroe/State,11/1/2025,"4,035.60","2,725","1,869.30","101,517",Red
40560,Jackson/State,11/1/2025,"4,412.40","2,428.60","1,791.20","106,726",Red
41490,Harrison,11/1/2025,"2,259.50","2,393.80","1,634.50","64,707",Red
41400,Roosevelt,11/1/2025,"6,574.60","6,478.60","5,484.70","190,218","Red, Orange, Green"
41000,Cermak-Chinatown,11/1/2025,"3,932.60","5,541.80","4,112.70","127,105",Red
40190,Sox-35th-Dan Ryan,11/1/2025,"2,504.80","1,676.60","1,275.80","63,630",Red
41230,47th-Dan Ryan,11/1/2025,"1,974.30","1,448.40","1,085","51,264",Red
41170,Garfield-Dan Ryan,11/1/2025,"2,082.90","1,730.20","1,180","55,307",Red
40910,63rd-Dan Ryan,11/1/2025,"1,684.90","1,247.40","1,069.80","44,670",Red
40990,69th,11/1/2025,"2,654.10","2,097.80","1,623","70,654",Red
40240,79th,11/1/2025,"3,692.20","2,737.20","2,211.30","97,106",Red
41430,87th,11/1/2025,"2,070.40","1,412.20","1,133.20","53,197",Red
40450,95th/Dan Ryan,11/1/2025,"5,582.90","3,831.20","3,073.30","143,671",Red
41050,Linden,11/1/2025,486.7,438.6,198.8,"12,634",Purple
41250,Central-Evanston,11/1/2025,483.7,276,178.8,"11,643",Purple
40400,Noyes,11/1/2025,579.9,527.8,257.5,"15,202",Purple
40520,Foster,11/1/2025,446.7,491,253.5,"12,464",Purple
40050,Davis,11/1/2025,"1,960.40","1,688.60","1,068.50","52,102",Purple
40690,Dempster,11/1/2025,467.2,462.8,307,"13,033",Purple
40270,Main,11/1/2025,645.5,513.2,344.5,"16,898",Purple
40840,South Boulevard,11/1/2025,412.8,265.2,189.3,"10,306",Purple
40140,Dempster-Skokie,11/1/2025,836.9,539,298.8,"20,389",Yellow
41680,Oakton-Skokie,11/1/2025,501.3,241.4,157.2,"11,675",Yellow
40890,O'Hare Airport,11/1/2025,"8,780.90","7,825.80","8,921","259,492",Blue
40820,Rosemont,11/1/2025,"3,661.10","2,575.40","2,059.80","94,797",Blue
40230,Cumberland,11/1/2025,"2,228.70","1,252.60","1,008.20","54,658",Blue
40750,Harlem-O'Hare,11/1/2025,"1,613.20",820,599.5,"38,347",Blue
41280,Jefferson Park,11/1/2025,"4,515.10","2,836.40","2,180.20","113,049",Blue
41330,Montrose-O'Hare,11/1/2025,"1,676.50",955.8,705.5,"40,866",Blue
40550,Irving Park-O'Hare,11/1/2025,"2,734.10","1,734.20","1,373","68,856",Blue
41240,Addison-O'Hare,11/1/2025,"1,863.40","1,006.20",744.2,"44,900",Blue
40060,Belmont-O'Hare,11/1/2025,"3,502.80","2,262.40","1,712.80","88,142",Blue
41020,Logan Square,11/1/2025,"4,641.90","3,448.20","2,401.50","119,847",Blue
40570,California/Milwaukee,11/1/2025,"3,491.30","2,546.40","1,635.30","88,878",Blue
40670,Western/Milwaukee,11/1/2025,"3,520.10","2,358.20","1,596.80","88,253",Blue
40590,Damen/Milwaukee,11/1/2025,"4,030.40","3,727.60","2,415.30","109,708",Blue
40320,Division/Milwaukee,11/1/2025,"3,965.70","2,866.40","1,959","101,434",Blue
41410,Chicago/Milwaukee,11/1/2025,"2,014.60","1,355.80","1,042.80","51,314",Blue
40490,Grand/Milwaukee,11/1/2025,"2,610.20","2,031.60","1,506.30","68,790",Blue
40370,Washington/Dearborn,11/1/2025,"8,286.80","5,962.40","4,306.70","213,101",Blue
40790,Monroe/Dearborn,11/1/2025,"3,727.60","1,166","1,058","83,003",Blue
40070,Jackson/Dearborn,11/1/2025,"4,291.80","2,307","1,940.80","104,725",Blue
41340,LaSalle,11/1/2025,"1,968.50",975.8,758.2,"46,830",Blue
40430,Clinton-Forest Park,11/1/2025,"2,259.90","1,047.40",910.7,"53,640",Blue
40350,UIC-Halsted,11/1/2025,"5,205.30","1,897.40","1,283.30","116,087",Blue
40470,Racine,11/1/2025,755.2,314.4,245.3,"17,393",Blue
40810,Medical Center,11/1/2025,"1,585.60",745.4,479.2,"36,729",Blue
40220,Western-Forest Park,11/1/2025,580.7,414.2,301.7,"14,915",Blue
40250,Kedzie-Homan-Forest Park,11/1/2025,838.5,558.2,459.2,"21,478",Blue
40920,Pulaski-Forest Park,11/1/2025,581.5,431.2,353.3,"15,325",Blue
40970,Cicero-Forest Park,11/1/2025,573.7,372.2,274.2,"14,406",Blue
40010,Austin-Forest Park,11/1/2025,728,331,240,"16,927",Blue
40180,Oak Park-Forest Park,11/1/2025,616.5,260.2,173,"14,052",Blue
40980,Harlem-Forest Park,11/1/2025,374.1,207.4,157.3,"9,088",Blue
40390,Forest Park,11/1/2025,"1,195.30",597,458.7,"28,448",Blue
41030,Polk,11/1/2025,"2,508.60",693,472.5,"53,963",Pink
40830,18th,11/1/2025,"1,310.90","1,120.60",750,"35,010",Pink
40210,Damen-Cermak,11/1/2025,"1,158.60",763,575.3,"29,281",Pink
40740,Western-Cermak,11/1/2025,828.6,584,383,"20,962",Pink
40440,California-Cermak,11/1/2025,994.9,686.4,484,"25,240",Pink
41040,Kedzie-Cermak,11/1/2025,745.6,537.6,354.3,"18,980",Pink
40780,Central Park,11/1/2025,733.6,470.8,342.2,"18,346",Pink
40150,Pulaski-Cermak,11/1/2025,684.9,448.2,327,"17,217",Pink
40600,Kostner,11/1/2025,278.4,164.4,133,"6,909",Pink
40420,Cicero-Cermak,11/1/2025,730.7,578.2,393.8,"19,137",Pink
40580,54th/Cermak,11/1/2025,"1,577.20",962.2,659,"38,731",Pink
40020,Harlem-Lake,11/1/2025,"2,153.70","1,457.20",993.5,"54,167",Green
41350,Oak Park-Lake,11/1/2025,793.6,502.8,347.2,"19,675",Green
40610,Ridgeland,11/1/2025,794.3,354.4,225.5,"18,217",Green
41260,Austin-Lake,11/1/2025,924.5,544,369.3,"22,501",Green
40280,Central-Lake,11/1/2025,"1,186.20",784.4,587.5,"29,984",Green
40700,Laramie,11/1/2025,611.1,386.2,281.3,"15,229",Green
40480,Cicero-Lake,11/1/2025,735.5,520.4,383.2,"18,875",Green
40030,Pulaski-Lake,11/1/2025,872.6,608.4,459.7,"22,379",Green
41670,Conservatory,11/1/2025,523.6,433.6,339.7,"14,154",Green
41070,Kedzie-Lake,11/1/2025,711.2,432.8,308.5,"17,527",Green
41360,California-Lake,11/1/2025,776.1,414.4,312.7,"18,694",Green
41710,Damen-Lake,11/1/2025,"1,123.60",705,526.8,"28,034",Green
40170,Ashland-Lake,11/1/2025,"1,809.70","1,227.20",783.5,"45,222","Green, Pink"
41510,Morgan-Lake,11/1/2025,"3,753","3,303.40","2,123","100,562",Green
41160,Clinton-Lake,11/1/2025,"2,835.30","1,337",945.8,"66,230","Green, Pink"
41690,Cermak-McCormick Place,11/1/2025,"1,565","1,414","1,140.70","43,649",Green
41120,35-Bronzeville-IIT,11/1/2025,"1,317.90",816.4,553.5,"32,444",Green
40300,Indiana,11/1/2025,484,312.8,240.8,"12,205",Green
41270,43rd,11/1/2025,658,411.6,328,"16,528",Green
41080,47th-South Elevated,11/1/2025,697.8,489,315.8,"17,599",Green
40130,51st,11/1/2025,607.2,460,324,"15,780",Green
40510,Garfield-South Elevated,11/1/2025,814.5,625.8,440.3,"21,247",Green
41140,King Drive,11/1/2025,327.5,212.6,176.2,"8,343",Green
40720,East 63rd-Cottage Grove,11/1/2025,749.7,530.2,382.8,"19,193",Green
40940,Halsted/63rd,11/1/2025,386.8,231.2,163.3,"9,485",Green
40290,Ashland/63rd,11/1/2025,681.5,450.6,378.8,"17,474",Green
41290,Kimball,11/1/2025,"2,472.30","1,845.40","1,395.30","64,572",Brown
41180,Kedzie-Brown,11/1/2025,"1,277.70","1,037",754,"33,986",Brown
40870,Francisco,11/1/2025,920.6,633,411.3,"23,124",Brown
41010,Rockwell,11/1/2025,"1,038.80",707.6,439,"25,910",Brown
41480,Western-Brown,11/1/2025,"1,787.10","1,416.80",911.3,"46,506",Brown
40090,Damen-Brown,11/1/2025,"1,578.80","1,214.80",752.5,"40,586",Brown
41500,Montrose-Brown,11/1/2025,"1,439.10","1,229.20",755.7,"38,023",Brown
41460,Irving Park-Brown,11/1/2025,"1,688.30","1,236.60",751,"42,766",Brown
41440,Addison-Brown,11/1/2025,"1,306.20",821.8,537.2,"32,150",Brown
